X,Y,numReview,avgReview,index,title,date,url,genUnknown,genAction,genAdventure,genAnimation,genChildren,genComedy,genCrime,genDocu,genDrama,genFantasy,genNoir,genHorror,genMusical,genMystery,genRomance,genSciFi,genThriller,genWar,genWestern
0.35427,0.78025,22,3.0455,820,Mrs. Winterbourne (1996),19-Apr-96,http://us.imdb.com/M/title-exact?Mrs.%20Winterbourne%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41546,0.41747,4,3,821,Faces (1968),1-Jan-68,http://us.imdb.com/M/title-exact?Faces%20(1968),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.36012,0.15337,82,2.878,822,Mulholland Falls (1996),26-Apr-96,http://us.imdb.com/M/title-exact?Mulholland%20Falls%20(1996),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.61602,0.48527,49,2.7551,823,"Great White Hype, The (1996)",3-May-96,"http://us.imdb.com/M/title-exact?Great%20White%20Hype,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42192,0.69868,83,3.0361,824,"Arrival, The (1996)",31-May-96,"http://us.imdb.com/M/title-exact?Arrival,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.33767,0.17266,80,2.575,825,"Phantom, The (1996)",7-Jun-96,"http://us.imdb.com/M/title-exact?Phantom,%20The%20(1996)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.71948,0.56257,57,2.7719,826,Daylight (1996),6-Dec-96,http://us.imdb.com/M/title-exact?Daylight%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.26086,0.44429,13,2.6923,827,Alaska (1996),21-Aug-96,http://us.imdb.com/M/title-exact?Alaska%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43582,0.57577,34,2.6471,828,Fled (1996),19-Jul-96,http://us.imdb.com/M/title-exact?Fled%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38195,0.40884,1,1,829,Power 98 (1995),17-May-96,http://us.imdb.com/M/title-exact?Power%2098%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.38312,0.22874,91,2.4615,830,Escape from L.A. (1996),9-Aug-96,http://us.imdb.com/M/title-exact?Escape%20from%20L.A.%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.36775,0.1547,22,2.5455,831,Bogus (1996),6-Sep-96,http://us.imdb.com/M/title-exact?Bogus%20(1996),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.52565,0.42232,49,3.2041,832,Bulletproof (1996),6-Sep-96,http://us.imdb.com/M/title-exact?Bulletproof%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074024,0.59398,25,2.2,833,Halloween: The Curse of Michael Myers (1995),1-Jan-95,http://us.imdb.com/M/title-exact?Halloween:%20The%20Curse%20of%20Michael%20Myers%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.48201,0.43902,15,3.8667,834,"Gay Divorcee, The (1934)",1-Jan-34,http://us.imdb.com/M/title-exact?Gay%20Divorcee%2C%20The%20%281934%29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.67257,0.58576,26,3.7692,835,Ninotchka (1939),1-Jan-39,http://us.imdb.com/M/title-exact?Ninotchka%20(1939),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3781,0.6211,25,3.92,836,Meet John Doe (1941),1-Jan-41,http://us.imdb.com/M/title-exact?Meet%20John%20Doe%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.65209,0.60252,4,2.75,837,In the Line of Duty 2 (1987),30-Aug-96,http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Duty%202%20(1987),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2645,0.43048,4,2.5,838,Loch Ness (1995),1-Jan-95,http://us.imdb.com/M/title-exact?Loch%20Ness%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.12002,0.53758,53,2.6604,839,Last Man Standing (1996),20-Sep-96,http://us.imdb.com/M/title-exact?Last%20Man%20Standing%20(1996/I),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.58803,0.60547,48,2.75,840,"Glimmer Man, The (1996)",4-Oct-96,"http://us.imdb.com/M/title-exact?Glimmer%20Man,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.16265,0.81584,27,3.1481,841,Pollyanna (1960),1-Jan-60,http://us.imdb.com/M/title-exact?Pollyanna%20(1960),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.64639,0.48999,30,3,842,"Shaggy Dog, The (1959)",1-Jan-59,"http://us.imdb.com/M/title-exact?Shaggy%20Dog,%20The%20(1959)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85573,0.23539,42,3.3571,843,Freeway (1996),23-Aug-96,http://us.imdb.com/M/title-exact?Freeway%20(1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.84292,0.53646,176,3.4659,844,That Thing You Do! (1996),28-Sep-96,http://us.imdb.com/M/title-exact?That%20Thing%20You%20Do!%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31242,0.21748,44,3.0682,845,To Gillian on Her 37th Birthday (1996),18-Oct-96,http://us.imdb.com/M/title-exact?To%20Gillian%20on%20Her%2037th%20Birthday%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.8854,0.52619,55,3.7273,846,Looking for Richard (1996),11-Oct-96,http://us.imdb.com/M/title-exact?Looking%20for%20Richard%20(1996),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.33921,0.20217,9,3.5556,847,"Murder, My Sweet (1944)",1-Jan-44,"http://us.imdb.com/M/title-exact?Murder,%20My%20Sweet%20(1944)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.41273,0.6721,53,2.717,848,Days of Thunder (1990),1-Jan-90,http://us.imdb.com/M/title-exact?Days%20of%20Thunder%20(1990),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.38847,0.59881,4,4,849,"Perfect Candidate, A (1996)",27-Sep-96,"http://us.imdb.com/M/title-exact?Perfect%20Candidate,%20A%20(1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.70666,0.26609,4,3.75,850,Two or Three Things I Know About Her (1966),1-Jan-66,http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20(1966),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.33579,0.4556,1,1,851,"Bloody Child, The (1996)",26-Oct-96,http://us.imdb.com/M/title-exact?Bloody%20Child%2C%20The%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.87166,0.22864,14,3.8571,852,Braindead (1992),1-Jan-92,http://us.imdb.com/M/title-exact?Braindead%20(1992),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.87593,0.22753,16,3.375,853,Bad Taste (1987),1-Jan-87,http://us.imdb.com/M/title-exact?Bad%20Taste%20(1987),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.79625,0.28548,66,3.7273,854,Diva (1981),1-Jan-81,http://us.imdb.com/M/title-exact?Diva%20(1981),0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
0.90522,0.34948,36,3.8333,855,Night on Earth (1991),1-Jan-91,http://us.imdb.com/M/title-exact?Night%20on%20Earth%20(1991),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.39694,0.40395,1,3,856,Paris Was a Woman (1995),8-Nov-96,http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.22022,0.7102,3,1,857,Amityville: Dollhouse (1996),1-Jan-96,http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.26288,0.24698,15,2.6667,858,April Fool's Day (1986),1-Jan-86,http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20(1986),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.39999,0.5164,16,2.25,859,"Believers, The (1987)",1-Jan-87,"http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.43083,0.32064,3,2.3333,860,Nosferatu a Venezia (1986),1-Jan-86,http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.29682,0.31098,18,2.1111,861,Jingle All the Way (1996),22-Nov-96,http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.50338,0.66501,24,3.9167,862,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",8-Nov-96,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.37676,0.19041,86,3.1628,863,My Fellow Americans (1996),20-Dec-96,http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55062,0.45335,21,3.4762,864,"Ice Storm, The (1997)",1-Jan-97,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.39476,0.74626,119,3.3193,865,Michael (1996),25-Dec-96,http://us.imdb.com/M/title-exact?Michael%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52875,0.33038,6,4,866,"Whole Wide World, The (1996)",25-Dec-96,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.45511,0.71164,5,3.8,867,Hearts and Minds (1996),10-Jan-97,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.70008,0.68145,24,3,868,Fools Rush In (1997),14-Feb-97,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.30474,0.41224,9,2.7778,869,Touch (1997),14-Feb-97,http://us.imdb.com/M/title-exact?Touch%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.035696,0.48283,75,2.4,870,Vegas Vacation (1997),14-Feb-97,http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.74467,0.40474,42,3.0952,871,Love Jones (1997),14-Mar-97,http://us.imdb.com/M/title-exact?Love%20Jones%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.18204,0.63979,81,2.963,872,Picture Perfect (1997),1-Aug-97,http://us.imdb.com/M/title-exact?Picture+Perfect+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.70635,0.25976,39,3.2564,873,Career Girls (1997),8-Aug-97,http://us.imdb.com/M/title-exact?Career+Girls+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.55518,0.20625,53,2.7358,874,She's So Lovely (1997),22-Aug-97,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.42634,0.53629,47,2.7021,875,Money Talks (1997),22-Aug-97,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074635,0.55245,52,2.5385,876,Excess Baggage (1997),1-Jan-97,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.15744,0.60063,33,2.5152,877,That Darn Cat! (1997),14-Feb-97,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.37566,0.68995,136,3.2721,878,"Peacemaker, The (1997)",1-Jan-97,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.7446,0.40522,59,3.1695,879,Soul Food (1997),1-Jan-97,http://us.imdb.com/M/title-exact?Soul+Food+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.647,0.59271,45,2.9333,880,Money Talks (1997),22-Aug-97,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7247,0.49853,34,3.2941,881,Washington Square (1997),1-Jan-97,http://us.imdb.com/M/title-exact?Washington+Square+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.74274,0.49101,13,3.2308,882,Telling Lies in America (1997),1-Jan-97,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.62776,0.60319,7,3.2857,883,Year of the Horse (1997),1-Jan-97,http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.15095,0.58416,13,2.2308,884,Phantoms (1998),1-Jan-98,http://us.imdb.com/M/title-exact?Phantoms+(1998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.42171,0.18616,53,3.0755,885,"Life Less Ordinary, A (1997)",1-Jan-97,"http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.8366,0.4916,64,3.6094,886,Eve's Bayou (1997),1-Jan-97,http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.63899,0.62255,15,3.4667,887,One Night Stand (1997),1-Jan-97,http://us.imdb.com/M/title-exact?One+Night+Stand+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.10065,0.51069,13,3.3846,888,"Tango Lesson, The (1997)",1-Jan-97,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.14647,0.49907,43,1.9535,889,Mortal Kombat: Annihilation (1997),1-Jan-97,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24404,0.43949,6,2.6667,890,Bent (1997),18-Dec-97,http://us.imdb.com/M/title-exact?imdb-title-118698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.70242,0.40192,53,2.7547,891,Flubber (1997),1-Jan-97,http://us.imdb.com/M/title-exact?imdb-title-119137,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.075174,0.62873,14,2.4286,892,For Richer or Poorer (1997),1-Jan-97,http://us.imdb.com/M/title-exact?imdb-title-119142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32766,0.50784,19,1.8947,893,Home Alone 3 (1997),1-Jan-97,http://us.imdb.com/M/title-exact?imdb-title-119303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30504,0.93502,106,3.217,894,Scream 2 (1997),1-Jan-97,http://us.imdb.com/M/title-exact?imdb-title-120082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.68696,0.27758,44,3.7727,895,"Sweet Hereafter, The (1997)",1-Jan-97,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.33706,0.58351,2,1.5,896,Time Tracers (1995),1-Jan-95,http://us.imdb.com/M/title-exact?imdb-title-128755,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7708,0.3608,58,3.2241,897,"Postman, The (1997)",1-Jan-97,http://us.imdb.com/M/title-exact?imdb-title-119925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6563,0.62457,9,3.4444,898,"Winter Guest, The (1997)",1-Jan-97,http://us.imdb.com/M/title-exact?imdb-title-120521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.75825,0.52706,42,3.6905,899,Kundun (1997),25-Dec-97,http://us.imdb.com/M/title-exact?imdb-title-119485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.39073,0.23203,12,1.9167,900,Mr. Magoo (1997),25-Dec-97,http://us.imdb.com/M/title-exact?imdb-title-119718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.81589,0.42624,42,3.8333,901,"Big Lebowski, The (1998)",26-Dec-97,http://us.imdb.com/M/title-exact?imdb-title-118715,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
0.38543,0.51295,18,3.1111,902,Afterglow (1997),26-Dec-97,http://us.imdb.com/M/title-exact?imdb-title-118566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.50832,0.27307,20,3.45,903,Ma vie en rose (My Life in Pink) (1997),26-Dec-97,http://us.imdb.com/M/title-exact?imdb-title-119590,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.20166,0.65852,27,3.2222,904,Great Expectations (1998),1-Jan-98,http://us.imdb.com/M/title-exact?imdb-title-119223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.37466,0.59039,21,3.1905,905,Oscar & Lucinda (1997),31-Dec-97,http://us.imdb.com/M/title-exact?imdb-title-119843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.45634,0.478,2,2,906,Vermin (1998),1-Jan-97,http://us.imdb.com/M/title-exact?imdb-title-120881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1405,0.61291,20,2.5,907,Half Baked (1998),16-Jan-98,http://us.imdb.com/M/title-exact?imdb-title-120693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.52976,0.35183,13,3.7692,908,Dangerous Beauty (1998),23-Jan-98,http://us.imdb.com/M/title-exact?imdb-title-118892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.35206,0.60494,4,2,909,Nil By Mouth (1997),6-Feb-98,http://us.imdb.com/Title?Nil+By+Mouth+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.52848,0.548,4,2.5,910,Twilight (1998),30-Jan-98,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.46922,0.44857,9,3,911,U.S. Marshalls (1998),10-Mar-98,http://us.imdb.com/Title?U.S.+Marshals+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.26517,0.4862,2,2.5,912,Love and Death on Long Island (1997),10-Mar-98,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11366,0.61196,11,2.7273,913,Wild Things (1998),14-Mar-98,http://us.imdb.com/Title?Wild+Things+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0.38089,0.18756,13,3.9231,914,Primary Colors (1998),20-Mar-98,http://us.imdb.com/Title?Primary+Colors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.32915,0.3569,18,3.1667,915,Lost in Space (1998),27-Mar-98,http://us.imdb.com/Title?Lost+in+Space+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.3803,0.42622,7,3.4286,916,Mercury Rising (1998),27-Mar-98,http://us.imdb.com/Title?Mercury+Rising+(1998),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.40767,0.60863,8,3,917,City of Angels (1998),3-Apr-98,http://us.imdb.com/Title?City+of+Angels+(1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.99007,0.52678,96,3.7917,918,"City of Lost Children, The (1995)",1-Jan-95,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.25492,0.64246,5,2.2,919,Two Bits (1995),1-Jan-95,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.72156,0.33372,46,3.9783,920,Farewell My Concubine (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.90491,0.36734,34,3.8235,921,Dead Man (1995),10-May-96,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.82065,0.39707,58,4.1552,922,Raise the Red Lantern (1991),1-Jan-91,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.62633,0.55353,85,3.4,923,White Squall (1996),1-Jan-96,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.31974,0.62813,34,3.3235,924,Unforgettable (1996),23-Feb-96,http://us.imdb.com/Title?Unforgettable+(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.090902,0.38435,101,2.703,925,Down Periscope (1996),1-Mar-96,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55011,0.5343,6,3.1667,926,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",8-Mar-96,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3926,0.71361,104,3.1154,927,"Craft, The (1996)",26-Apr-96,"http://us.imdb.com/M/title-exact?Craft,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.64375,0.5382,40,2.7,928,Harriet the Spy (1996),3-Jul-96,http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10976,0.29168,80,2.7,929,Chain Reaction (1996),31-Jul-96,http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.66569,0.30228,57,2.1579,930,"Island of Dr. Moreau, The (1996)",23-Aug-96,"http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.69627,0.42651,40,2.925,931,First Kid (1996),30-Aug-96,http://us.imdb.com/M/title-exact?First%20Kid%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65222,0.2338,21,2.4286,932,"Funeral, The (1996)",25-Oct-96,"http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.68,0.52284,68,2.9265,933,"Preacher's Wife, The (1996)",13-Dec-96,"http://us.imdb.com/M/title-exact?Preacher's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.64128,0.52816,7,3.2857,934,Paradise Road (1997),18-Apr-97,http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.74563,0.63541,32,3.9375,935,Brassed Off (1996),13-Jun-97,http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.38354,0.40388,37,3.4054,936,"Thousand Acres, A (1997)",1-Jan-97,http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.49377,0.5331,25,2.88,937,"Smile Like Yours, A (1997)",1-Jan-97,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.171,0.75216,60,3.6,938,Murder in the First (1995),1-Jan-95,http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.43574,0.35292,32,2.3438,939,Airheads (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Airheads%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21335,0.32219,46,3.0652,940,With Honors (1994),1-Jan-94,http://us.imdb.com/M/title-exact?With%20Honors%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.78902,0.3475,45,3.4889,941,What's Love Got to Do with It (1993),1-Jan-93,http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.23607,0.28777,40,3.475,942,Killing Zoe (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.11152,0.76988,43,3,943,Renaissance Man (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4718,0.50139,40,3.925,944,Charade (1963),1-Jan-63,http://us.imdb.com/M/title-exact?Charade%20(1963),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
0.5139,0.72799,61,3.1475,945,"Fox and the Hound, The (1981)",1-Jan-81,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75587,0.36181,17,3.2353,946,"Big Blue, The (Grand bleu, Le) (1988)",1-Jan-88,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
